lat;lon
55.79705217;37.61622297
55.82081957;37.4468833
55.79615076;37.57627571
55.79070802;37.57652815
55.78898927;37.57614776
55.78690997;37.58100222
55.78450598;37.58522087
55.78056554;37.58331026
55.78679063;37.57172221
55.84602155;37.40411364
55.85545149;37.40964917
55.82264714;37.44004068
55.78915877;37.57488842
55.79156181;37.57953903
55.79173869;37.58286369
55.79457583;37.57700018
55.79709428;37.57641334
55.81188966;37.56793172
55.81555686;37.56497722
55.82485209;37.56555445
55.84673184;37.57272152
55.41392983;37.25848336
55.80779913;37.40786271
55.76745745;37.37439864
55.75710953;37.39591586
55.75809003;37.3953002
55.8045034;37.39362212
55.90582705;37.58565354
55.80687976;37.40842497
55.80517985;37.57298455
55.80721429;37.4175948
55.80275398;37.57435139
55.800329;37.57550586
55.79504025;37.57959509
55.79534376;37.58274548
55.80119461;37.57552723
55.80835922;37.39195644
55.79148799;37.63869579
55.87908674;37.49303071
55.71417471;37.56614022
55.71250426;37.5701907
55.71376996;37.57455868
55.72419351;37.55685063
55.72973922;37.56651048
55.79245674;37.62353968
55.88294248;37.48599941
55.8820209;37.48696196
55.849632;37.41658288
55.84897708;37.42222475
55.84982611;37.43308739
55.41434058;37.25954773
55.85080947;37.44175506
55.79345284;37.5109105
55.85146854;37.44816947
55.79666448;37.5135023
55.83195832;37.48758233
55.79849859;37.51503295
55.84657113;37.4538549
55.80256237;37.51807009
55.80551451;37.51437202
55.77332188;37.47699486
55.80863421;37.50682869
55.82994777;37.48929164
55.84427736;37.4781703
55.83705053;37.45390529
55.79276555;37.61206055
55.83717618;37.45430314
55.84797119;37.45369279
55.85127529;37.44474544
55.85063047;37.43765556
55.84995573;37.43130505
55.84941971;37.42668909
55.85023929;37.41520788
55.82891818;37.45260144
55.84025653;37.45461743
55.83693907;37.53724801
55.8453467;37.45460229
55.39876379;37.2386448
55.41419523;37.19014328
55.46865869;37.29843075
55.4680363;37.29801633
55.79732799;37.55490375
55.7903361;37.55617372
55.80008771;37.56708661
55.80056848;37.57165224
55.86750227;37.55767154
55.85821217;37.55826147
55.73080802;37.7305152
55.84733792;37.5673105
55.83295208;37.5328525
55.82411549;37.52242762
55.82307265;37.51887274
55.8210445;37.51203859
55.82237098;37.51687828
55.82399093;37.5231852
55.83304516;37.53338601
55.85199725;37.56524413
55.8580184;37.55947707
55.86376719;37.54918648
55.86854848;37.54748211
55.88815141;37.55767396
55.87427208;37.54811496
55.89221605;37.55762874
55.88127662;37.55779731
55.88432753;37.55770841
55.86956661;37.51160056
55.87376954;37.51459808
55.87606574;37.5174212
55.87921929;37.52218296
55.88456731;37.52067236
55.82350381;37.63501948
55.67027988;37.44980809
55.84190084;37.55258978
55.87759056;37.5202723
55.83894722;37.54470218
55.87600214;37.51697285
55.8289194;37.53038275
55.87432548;37.51498184
55.82911305;37.53085818
55.86998315;37.51078637
55.83864991;37.54499163
55.82324046;37.50259018
55.6530498;37.77696593
55.86556347;37.54477895
55.82466889;37.50872434
55.88351247;37.51853547
55.82979654;37.51170757
55.83722166;37.50611432
55.86302215;37.50413371
55.83772474;37.51312248
55.7572642;37.37550932
55.8395005;37.51644356
55.84121915;37.51935117
55.79289095;37.60337594
55.84540799;37.52181196
55.89460802;37.55724554
55.73113715;37.72975205
55.89142924;37.55729147
55.85217697;37.5192826
55.70524678;37.86105151
55.85959686;37.50880466
55.72566817;37.6551636
55.86474198;37.50026617
55.86590354;37.49690351
55.86710975;37.49047802
55.86701267;37.48359044
55.86531154;37.47707357
55.86286328;37.47967752
55.86114044;37.48169028
55.8581037;37.48466984
55.84366117;37.56315646
55.88566944;37.52245028
55.88619486;37.5257866
55.88299191;37.52949825
55.88104652;37.5289602
55.87781596;37.52317839
55.87563883;37.5259288
55.87892817;37.52488287
55.88135692;37.52936392
55.88382937;37.53007852
55.88657586;37.52535911
55.88537864;37.52142869
55.86106097;37.48215583
55.86265788;37.48021163
55.86682693;37.48607811
55.86659387;37.49280228
55.86519568;37.49827389
55.86378554;37.50217988
55.86137424;37.50594619
55.85883776;37.50941753
55.85154723;37.51918742
55.84409988;37.52157813
55.84121009;37.51813253
55.83910127;37.51580279
55.83778569;37.51182132
55.88176129;37.49607096
55.82918223;37.51240141
55.82460143;37.50758103
55.82364048;37.50344704
55.88231105;37.51857144
55.8751219;37.52852678
55.87348434;37.5438328
55.87321427;37.5524069
55.87114913;37.554861
55.88768746;37.55730686
55.88335892;37.55736439
55.87999662;37.55501849
55.87750328;37.54607504
55.87458982;37.54704248
55.88149213;37.49586551
55.86333482;37.54848949
55.74967848;37.57227413
55.74976112;37.57271647
55.7976739;37.56828288
55.7959313;37.56856682
55.79483867;37.56899242
55.79828331;37.56806202
55.80233029;37.56409114
55.80510455;37.56935149
55.80882552;37.57049117
55.81949598;37.56165453
55.82271493;37.55898612
55.83051264;37.5525004
55.85934069;37.60039419
55.83977396;37.52668729
55.79220519;37.56965969
55.87383774;37.54640192
55.87363021;37.54269997
55.60639733;37.60768598
55.73907723;37.48348399
55.86931029;37.66602215
55.73572431;37.4865632
55.86859592;37.67067694
55.72826328;37.49332364
55.87801148;37.68177926
55.72721752;37.47803142
55.72651899;37.46596708
55.722355;37.46074578
55.88179064;37.68468756
55.72736384;37.47896527
55.88413602;37.68639302
55.73018447;37.48837616
55.88372258;37.68577218
55.7352706;37.4874994
55.88110941;37.68379033
55.82114964;37.5805699
55.87912284;37.68230128
55.73432842;37.44536715
55.58926756;37.59902258
55.72512251;37.40679619
55.73518523;37.44420404
55.5892779;37.59966983
55.73743239;37.51127721
55.73799876;37.52715127
55.60257056;37.60574929
55.73875477;37.53040178
55.74605085;37.55369813
55.74609606;37.55958634
55.73930454;37.56666475
55.73679346;37.56376307
55.72856888;37.54389598
55.72712577;37.53625536
55.84596511;37.54076213
55.88453703;37.6877819
55.88427765;37.68882215
55.8889803;37.67454092
55.87275037;37.6773507
55.87576058;37.67964791
55.71773529;37.51905952
55.66861461;37.7651088
55.71233213;37.50939114
55.71147133;37.50791045
55.71012149;37.52389009
55.71157073;37.52736568
55.71456749;37.53582103
55.70824558;37.542547
55.71160948;37.58723687
55.78265171;37.71842076
55.71487998;37.59169836
55.7174141;37.5951081
55.72405544;37.60501139
55.73434;37.61323346
55.73745241;37.61513311
55.73972358;37.61661236
