lat;lon
55.721999682;37.514545644
55.722021047;37.514545487
55.720873232;37.509858216
55.838457062;37.653123952
55.602453879;37.714208364
55.72113847;37.604714677
55.746214762;37.565408739
55.74595785;37.554730732
55.746254836;37.563115099
55.712267111;37.664950006
55.746740195;37.557538363
55.745669754;37.562544
55.598880722;37.619783878
55.712967;37.522504
55.707481743;37.512812
55.727692357;37.637633368
55.727628516;37.637687923
55.717264353;37.63462443
55.717694598;37.63341654
55.8175659;37.566482045
55.855375545;37.566028498
55.856175124;37.567380244
55.858320133;37.569075767
55.862958431;37.567504776
55.862958431;37.567504776
55.861970136;37.567867538
55.863755921;37.570166871
55.863793789;37.570286
55.864186282;37.571896166
55.865633073;37.570589107
55.865855218;37.570486132
55.870077692;37.569179571
55.8774275;37.5591024
55.878555793;37.55681
55.728549776;37.669200241
55.729358;37.667858
55.722825748;37.674881
55.727612936;37.671163766
55.741510187;37.496075389
55.74178864;37.497303701
55.705482078;37.615149206
55.792869802;37.682739415
55.865287557;37.661442157
55.866700244;37.66230603
55.867803508;37.662616835
55.867803508;37.662616835
55.867803508;37.662616835
55.868746921;37.662544481
55.873074691;37.664687224
55.874831792;37.665453
55.740379647;37.592797449
55.707728633;37.781820462
55.721340258;37.568252934
55.828531;37.524795
55.829658779;37.526269
55.837984781;37.531208
55.781772432;37.456496092
55.788294767;37.454843
55.7921487;37.455003756
55.710627744;37.766435
55.730310723;37.618931039
55.775374763;37.490437
55.774936338;37.473946463
55.775321983;37.471237274
55.775321983;37.471237274
55.691818245;37.603223513
55.620289513;37.758901029
55.759568783;37.572263716
55.761910658;37.564863626
55.761910658;37.564863626
55.633965779;37.384124022
55.722596834;37.402847263
55.886057615;37.657073871
55.886422974;37.656965921
55.887206922;37.656225308
55.714179;37.785747
55.715071421;37.78656262
55.711709008;37.777450795
55.712465705;37.776992465
55.706936743;37.768028
55.704627609;37.767088621
55.747717755;37.775003
55.748000658;37.774937054
55.750385756;37.780082
55.750712786;37.781495938
55.752785;37.787759
55.750896;37.818148
55.743018754;37.63205
55.73790203;37.63368555
55.750839518;37.683020483
55.801404735;37.543396846
55.80140578;37.543390654
55.792546947;37.777052105
55.79622514;37.786074829
55.796091765;37.787781462
55.796099835;37.787774221
55.796091765;37.787781462
55.796212317;37.789967263
55.796587349;37.813171356
55.796587349;37.813171356
55.797414521;37.815671941
55.797221118;37.768531322
55.788611767;37.783875
55.789016446;37.806874071
55.868925787;37.679925594
55.878747769;37.575454194
55.723404108;37.783962874
55.817445735;37.395310353
55.818138776;37.401298
55.811371866;37.411480141
55.806136556;37.417750729
55.805201766;37.418134384
55.80490782;37.420547692
55.862271212;37.666599254
55.737077511;37.435096024
55.751951571;37.575636708
55.751930174;37.57563685
55.737625157;37.676049633
55.737625157;37.676049633
55.718029286;37.596221156
55.776908783;37.600928326
55.778640043;37.600350151
55.778641394;37.600632334
55.736456516;37.654723997
55.736456516;37.654723997
55.637951354;37.671844122
55.636800723;37.654386
55.636689512;37.671392399
55.628134;37.517563
55.639063801;37.796925291
55.636031;37.802266
55.635559;37.795565
55.635569;37.795541
55.632987334;37.798643254
55.631844722;37.801308
55.769934947;37.482932595
55.769562678;37.477806617
55.774860945;37.46051339
55.863673508;37.592999248
55.863790356;37.593161422
55.893287036;37.533581386
55.765474;37.659563
55.76561;37.660019
55.76802;37.667941
55.748754868;37.58508399
55.656488966;37.576114605
55.669300652;37.627732289
55.669618642;37.628853904
55.668429814;37.632403033
55.648293995;37.663743992
55.648224703;37.66302096
55.637275605;37.69680589
55.609317715;37.71646
55.597326579;37.723278965
55.651866808;37.580528989
55.815676421;37.64712813
55.815468647;37.653530877
55.766471824;37.640637829
55.628914155;37.611087312
55.623904859;37.611103508
55.599566714;37.597166061
55.76837131;37.574118114
55.740975753;37.630277
55.869073534;37.495787173
55.634643944;37.760545147
55.890114797;37.523463
55.890112277;37.5234701
55.894960837;37.530058567
55.87720331;37.534055026
55.87652949;37.534137343
55.882599632;37.533098624
55.882599632;37.533098624
55.730204218;37.644002343
55.726812419;37.651210173
55.707313;37.671195
55.766440594;37.647837679
55.771516661;37.638153839
55.772886472;37.628563053
55.829288;37.599687
55.82921;37.592139
55.864489956;37.679146344
55.864489956;37.679146344
55.872461871;37.693290735
55.759415622;37.6336925
55.729400893;37.587076678
55.728810485;37.585484815
55.727139482;37.583745617
55.724995253;37.58014233
55.724725014;37.578006174
55.723769812;37.578466581
55.723769812;37.578466581
55.723769812;37.578466581
55.72431089;37.577279812
55.72431089;37.577279812
55.72301241;37.577768509
55.722439484;37.576668649
55.722954824;37.575448579
55.722954824;37.575448579
55.722487;37.573968
55.722487;37.573968
55.720658542;37.572355156
55.719948005;37.573873885
55.888208;37.60327
55.893637583;37.613614761
55.893060469;37.61023792
55.893060469;37.61023792
55.729908116;37.761073951
55.724517379;37.569691603
55.829572;37.524435
55.830994779;37.519503
55.834525;37.521226
55.834525;37.521226
55.833766641;37.519794229
55.836090571;37.520957023
55.830755;37.525524999
55.8982;37.626563
55.894206516;37.627943213
55.866677;37.540227
55.869295845;37.539925543
55.868380235;37.537043458
55.869912791;37.533796
55.869839;37.534137
55.870008999;37.533834
55.879577097;37.522661279
55.879577097;37.522661279
55.879577097;37.522661279
55.882232172;37.519969999
55.882240574;37.51995806
55.883226548;37.519487072
55.883302604;37.519407976
55.820912;37.633100999
55.820912;37.633100999
55.820904159;37.628304206
55.820898521;37.628332617
55.819466875;37.624498663
55.822063;37.601683
55.822224999;37.597767
55.82224;37.597684
55.796517262;37.690299706
55.814041478;37.657629704
55.816946668;37.660697232
55.818295776;37.501982
55.820850776;37.512015
55.822414;37.514673
55.822414;37.514673
55.825058;37.526
55.825028;37.525723
55.820942776;37.652575
55.76089417;37.55166764
55.811668631;37.572171706
55.812787593;37.571299265
55.679191505;37.514858447
55.680492705;37.559674252
55.761746292;37.572349319
55.76259354;37.567073917
55.763198305;37.56529296
55.796844593;37.550291419
55.797727339;37.547553807
55.798439186;37.547778342
55.799379552;37.54572954
55.802249;37.536428
55.810502861;37.70490443
55.810502861;37.70490443
55.809559077;37.705646721
55.807918176;37.706611521
55.759102995;37.54178502
55.760026166;37.542131228
55.761083019;37.543735269
55.761083019;37.543735269
55.677042735;37.745249
